order_id,customer_id,order_date,status,region_code
483,306,2024-05-29 08:42:57,RETURNED,NORTH
484,112,2024-10-09 17:16:50,RETURNED,SOUTH
485,292,2025-08-07 07:04:38,DELIVERED,CENTRAL
486,587,2025-05-23 07:29:06,SHIPPED,WEST
487,593,2024-07-13 12:48:21,RETURNED,NORTH
488,307,2024-05-16 11:40:15,DELIVERED,WEST
489,70,2024-10-25 19:47:14,CANCELLED,NORTH
490,300,2025-01-01 09:19:27,PLACED,EAST
491,338,2025-03-29 17:57:00,DELIVERED,SOUTH
492,215,2025-08-08 19:01:03,PLACED,CENTRAL
493,,2025-09-04 02:01:18,DELIVERED,NORTH
494,496,2025-12-05 18:53:32,DELIVERED,EAST
495,438,2025-08-03 19:22:19,CANCELLED,EAST
496,539,2025-06-12 10:52:24,RETURNED,EAST
497,133,2025-08-12 06:23:25,DELIVERED,CENTRAL
498,510,2025-02-04 01:53:48,CANCELLED,CENTRAL
499,239,2024-03-27 06:10:47,RETURNED,NORTH
500,122,2023-02-07 06:17:33,DELIVERED,NORTH
501,213,2025-08-13 20:20:40,RETURNED,WEST
502,47,2024-06-02 12:40:38,SHIPPED,SOUTH
503,12,2025-09-22 03:58:54,SHIPPED,EAST
504,261,2023-04-16 09:06:42,SHIPPED,CENTRAL
505,564,2024-05-18 04:45:21,DELIVERED,NORTH
506,342,2024-06-14 06:52:56,DELIVERED,CENTRAL
507,30,2023-09-30 19:55:37,SHIPPED,EAST
508,491,2025-01-07 02:39:32,DELIVERED,SOUTH
509,494,2023-08-30 09:13:14,DELIVERED,CENTRAL
510,344,2024-12-19 00:00:00,DELIVERED,WEST
511,58,2025-03-20 11:01:04,SHIPPED,EAST
512,569,2025-04-12 11:15:31,PLACED,CENTRAL
513,340,2024-07-03 06:59:50,PLACED,SOUTH
514,288,2023-02-18 10:13:11,SHIPPED,WEST
515,548,2023-09-15 19:47:27,DELIVERED,WEST
516,192,2025-07-13 14:21:40,PLACED,EAST
517,,2025-12-31 14:13:44,CANCELLED,NORTH
518,279,2024-10-04 22:10:33,PLACED,SOUTH
519,381,2024-12-03 00:17:20,CANCELLED,EAST
520,222,2025-03-26 17:09:45,SHIPPED,NORTH
521,384,2023-02-28 02:11:16,DELIVERED,NORTH
522,455,2025-02-25 00:50:58,PLACED,WEST
523,513,2023-08-28 08:26:09,SHIPPED,WEST
524,537,2024-04-27 03:00:40,DELIVERED,SOUTH
525,101,2025-03-12 19:20:26,DELIVERED,SOUTH
526,211,2023-02-26 18:46:38,DELIVERED,CENTRAL
527,119,2023-01-07 09:13:37,SHIPPED,NORTH
528,90,2024-06-01 17:56:33,DELIVERED,NORTH
529,106,2025-03-19 16:32:37,DELIVERED,EAST
530,24,2025-06-16 00:00:00,DELIVERED,SOUTH
531,329,2023-11-08 13:15:05,SHIPPED,EAST
532,,2025-04-06 20:40:49,SHIPPED,WEST
533,121,2024-02-28 13:17:08,PLACED,EAST
534,118,2023-01-24 00:00:00,RETURNED,CENTRAL
535,,2025-03-09 13:34:14,PLACED,CENTRAL
536,359,2025-05-03 09:50:10,SHIPPED,SOUTH
537,291,2025-06-10 19:21:48,SHIPPED,NORTH
538,319,2025-08-10 16:05:50,CANCELLED,CENTRAL
539,455,2023-03-20 19:12:33,PLACED,WEST
540,52,2023-06-14 13:14:30,DELIVERED,NORTH
541,437,2024-08-31 19:42:57,SHIPPED,CENTRAL
542,457,2025-08-15 09:54:04,DELIVERED,EAST
543,203,2025-11-08 03:51:22,CANCELLED,NORTH
544,477,2025-06-01 00:43:10,PLACED,WEST
545,100,2024-12-08 17:24:32,SHIPPED,WEST
546,482,2023-12-26 22:11:10,RETURNED,SOUTH
547,265,2024-07-18 14:22:25,DELIVERED,EAST
548,333,2024-12-05 03:37:03,DELIVERED,NORTH
549,487,2023-06-25 08:44:04,DELIVERED,WEST
550,175,2024-03-14 11:19:02,DELIVERED,CENTRAL
551,589,2023-07-17 21:35:33,DELIVERED,WEST
552,110,2024-05-21 05:18:14,DELIVERED,NORTH
553,310,2025-04-07 14:11:39,DELIVERED,CENTRAL
554,424,2024-01-06 14:43:53,DELIVERED,CENTRAL
555,163,2025-01-19 08:13:50,DELIVERED,EAST
556,214,2025-12-14 04:25:37,DELIVERED,WEST
557,581,2024-06-15 14:10:18,DELIVERED,SOUTH
558,178,2025-10-26 07:58:31,DELIVERED,CENTRAL
559,499,2023-06-27 14:15:54,DELIVERED,WEST
560,334,2025-05-12 07:10:10,PLACED,WEST
561,181,2024-04-23 00:00:00,RETURNED,NORTH
562,112,2025-11-30 21:36:57,CANCELLED,WEST
563,336,2025-02-06 20:39:31,DELIVERED,NORTH
564,93,2023-12-05 01:09:17,CANCELLED,CENTRAL
565,1,2023-08-16 22:19:03,DELIVERED,WEST
566,545,2024-03-28 20:01:44,DELIVERED,CENTRAL
567,,2024-11-25 15:19:28,SHIPPED,EAST
568,,2024-04-10 14:56:35,DELIVERED,EAST
569,446,2024-06-18 19:06:55,RETURNED,CENTRAL
570,9,2025-08-07 22:01:39,RETURNED,WEST
571,131,2024-04-01 23:59:57,PLACED,CENTRAL
572,55,2023-01-02 07:26:27,DELIVERED,EAST
573,113,2024-03-14 09:31:23,CANCELLED,SOUTH
574,443,2025-12-26 20:43:45,DELIVERED,EAST
575,392,2024-09-22 17:59:40,DELIVERED,CENTRAL
576,217,2025-10-26 03:19:35,SHIPPED,SOUTH
577,193,2025-05-12 19:37:02,DELIVERED,EAST
578,428,2023-08-28 15:30:05,SHIPPED,SOUTH
579,,2023-07-28 14:13:34,PLACED,NORTH
580,148,2025-01-26 01:32:27,DELIVERED,SOUTH
581,87,2023-08-02 03:56:32,DELIVERED,WEST
582,467,2025-12-16 06:02:15,DELIVERED,WEST
583,185,2024-12-06 21:02:58,DELIVERED,CENTRAL
584,461,2024-08-20 15:12:15,DELIVERED,SOUTH
585,435,2025-07-28 04:07:29,PLACED,WEST
586,243,2025-02-18 09:48:20,SHIPPED,CENTRAL
587,591,2024-07-24 01:38:03,PLACED,NORTH
588,582,2025-01-20 17:32:30,DELIVERED,NORTH
589,595,2025-01-18 00:50:52,RETURNED,NORTH
590,146,2025-03-28 17:54:52,RETURNED,EAST
591,477,2025-03-14 01:16:34,PLACED,CENTRAL
592,91,2024-01-16 22:53:08,DELIVERED,NORTH
593,553,2025-06-19 10:06:52,SHIPPED,NORTH
594,352,2025-04-11 03:29:08,DELIVERED,WEST
595,465,2025-03-07 09:27:57,RETURNED,CENTRAL
596,340,2024-10-16 00:00:00,DELIVERED,EAST
597,297,2023-09-18 05:09:25,PLACED,CENTRAL
598,312,2025-05-25 16:29:35,SHIPPED,WEST
599,593,2023-09-20 15:43:51,DELIVERED,EAST
600,28,2024-03-21 13:15:45,DELIVERED,SOUTH
601,518,2023-04-30 09:37:57,CANCELLED,EAST
602,259,2023-07-25 00:00:00,DELIVERED,EAST
603,264,2023-01-23 00:00:00,DELIVERED,CENTRAL
604,179,2025-07-08 06:47:21,DELIVERED,WEST
605,379,2023-09-30 11:21:44,SHIPPED,SOUTH
606,,2025-01-23 07:04:21,SHIPPED,CENTRAL
607,34,2024-06-16 14:17:58,RETURNED,SOUTH
608,158,2025-02-09 10:17:30,DELIVERED,WEST
609,393,2024-01-05 15:19:24,DELIVERED,SOUTH
610,216,2025-06-16 12:21:24,DELIVERED,EAST
611,56,2025-09-24 00:00:00,SHIPPED,NORTH
612,,2023-03-23 00:00:00,SHIPPED,WEST
613,488,2024-04-13 03:46:51,DELIVERED,CENTRAL
614,240,2024-08-12 23:59:59,DELIVERED,WEST
615,,2025-01-07 05:58:55,SHIPPED,CENTRAL
616,446,2023-01-19 10:17:10,SHIPPED,WEST
617,392,2025-11-20 00:04:03,SHIPPED,CENTRAL
618,43,2023-06-01 06:00:17,RETURNED,EAST
619,,2024-11-01 18:08:39,DELIVERED,EAST
620,344,2024-02-24 22:29:17,SHIPPED,NORTH
621,262,2025-10-13 11:41:08,DELIVERED,WEST
622,248,2025-11-09 17:52:09,DELIVERED,SOUTH
623,533,2024-06-08 03:25:47,DELIVERED,SOUTH
624,321,2025-04-30 16:28:33,PLACED,NORTH
625,70,2023-01-19 13:57:13,DELIVERED,CENTRAL
626,107,2025-11-30 21:16:32,DELIVERED,SOUTH
627,291,2024-01-27 00:00:00,SHIPPED,NORTH
628,95,2023-03-30 08:42:40,RETURNED,SOUTH
629,125,2023-07-06 00:00:00,PLACED,CENTRAL
630,134,2024-08-07 00:44:47,DELIVERED,CENTRAL
631,190,2023-06-22 04:36:15,DELIVERED,EAST
632,302,2024-12-26 09:21:56,DELIVERED,NORTH
633,465,2024-03-05 08:19:33,DELIVERED,EAST
634,264,2023-09-09 14:31:52,DELIVERED,EAST
635,64,2024-08-17 15:46:52,DELIVERED,NORTH
636,265,2024-02-16 03:25:15,SHIPPED,NORTH
637,504,2023-11-08 17:29:12,DELIVERED,SOUTH
638,504,2023-06-18 10:34:51,PLACED,WEST
639,224,2025-08-11 18:19:20,DELIVERED,WEST
640,266,2023-06-10 00:00:00,PLACED,NORTH
641,586,2024-01-25 06:54:32,DELIVERED,NORTH
642,510,2023-08-20 00:00:00,DELIVERED,NORTH
643,39,2025-10-29 10:18:05,DELIVERED,SOUTH
644,338,2024-08-30 21:51:12,DELIVERED,CENTRAL
645,503,2025-01-12 18:19:47,DELIVERED,NORTH
646,554,2023-12-17 20:10:50,PLACED,WEST
647,125,2025-05-31 04:23:05,DELIVERED,EAST
648,342,2025-11-25 00:00:00,SHIPPED,NORTH
649,93,2024-07-21 13:26:06,DELIVERED,EAST
650,83,2024-12-15 00:35:49,DELIVERED,EAST
651,208,2023-10-02 08:48:27,DELIVERED,WEST
652,196,2024-04-09 06:41:38,DELIVERED,NORTH
653,368,2025-01-25 18:10:00,PLACED,WEST
654,195,2023-08-06 09:27:05,PLACED,NORTH
655,,2025-07-10 02:36:28,SHIPPED,WEST
656,65,2025-04-19 17:14:27,DELIVERED,WEST
657,547,2024-11-28 23:23:21,RETURNED,NORTH
658,38,2024-06-11 01:27:56,PLACED,NORTH
659,416,2023-07-03 14:20:05,SHIPPED,CENTRAL
660,470,2025-11-19 00:00:00,CANCELLED,CENTRAL
661,153,2025-06-18 23:34:25,SHIPPED,NORTH
662,38,2023-08-08 22:52:31,DELIVERED,NORTH
663,483,2025-08-18 14:34:56,PLACED,SOUTH
664,15,2023-09-25 13:54:30,DELIVERED,EAST
665,100,2024-12-09 15:47:39,DELIVERED,CENTRAL
666,,2023-04-10 08:30:45,CANCELLED,NORTH
667,117,2025-02-11 06:51:10,DELIVERED,CENTRAL
668,226,2023-04-09 00:54:55,CANCELLED,WEST
669,346,2025-11-19 20:30:16,DELIVERED,NORTH
670,590,2025-04-28 00:03:37,PLACED,SOUTH
671,47,2025-07-10 07:49:15,SHIPPED,NORTH
672,124,2024-03-01 11:29:04,PLACED,WEST
673,173,2025-12-17 15:47:18,DELIVERED,SOUTH
674,450,2024-01-14 11:43:45,RETURNED,NORTH
675,137,2023-06-05 07:04:17,DELIVERED,CENTRAL
676,386,2023-09-03 01:28:58,PLACED,WEST
677,83,2023-01-10 20:43:46,PLACED,NORTH
678,291,2024-10-08 13:53:23,DELIVERED,WEST
679,130,2023-11-17 00:00:00,PLACED,EAST
680,536,2024-11-30 16:50:32,DELIVERED,SOUTH
681,39,2025-07-15 06:37:49,SHIPPED,WEST
682,91,2025-09-01 00:00:00,CANCELLED,EAST
683,357,2024-10-12 13:28:08,PLACED,SOUTH
684,197,2023-07-02 13:00:32,RETURNED,NORTH
685,371,2025-04-18 10:19:31,DELIVERED,WEST
686,214,2024-03-05 09:55:48,PLACED,NORTH
687,153,2025-11-30 11:44:19,CANCELLED,WEST
688,510,2023-10-01 00:00:00,SHIPPED,NORTH
689,,2023-03-25 22:17:43,DELIVERED,EAST
690,215,2024-11-06 05:44:00,SHIPPED,CENTRAL
691,465,2023-03-09 06:59:34,PLACED,NORTH
692,551,2023-10-01 00:00:00,SHIPPED,NORTH
693,497,2025-03-10 21:00:07,PLACED,SOUTH
694,456,2025-07-09 17:42:21,DELIVERED,WEST
695,204,2025-11-17 10:53:30,CANCELLED,SOUTH
696,113,2024-05-21 15:05:26,SHIPPED,SOUTH
697,423,2023-11-07 14:53:37,DELIVERED,SOUTH
698,76,2025-01-01 15:47:22,DELIVERED,NORTH
699,447,2023-08-14 03:48:08,SHIPPED,CENTRAL
700,466,2023-10-04 14:35:11,DELIVERED,SOUTH
701,469,2023-10-29 14:37:12,DELIVERED,EAST
702,208,2024-06-05 00:00:00,PLACED,CENTRAL
703,,2023-04-03 15:58:38,SHIPPED,NORTH
704,477,2024-12-13 09:03:41,DELIVERED,EAST
705,226,2024-04-03 12:25:07,DELIVERED,CENTRAL
706,175,2025-06-17 00:00:00,RETURNED,SOUTH
707,89,2024-10-01 13:08:40,CANCELLED,WEST
708,222,2025-07-07 23:44:00,DELIVERED,WEST
709,286,2023-01-23 12:44:34,DELIVERED,SOUTH
710,254,2024-05-23 10:28:38,DELIVERED,SOUTH
711,153,2025-06-10 05:06:55,CANCELLED,WEST
712,46,2023-03-04 05:29:44,RETURNED,CENTRAL
713,35,2024-10-23 07:09:30,DELIVERED,WEST
714,101,2024-12-03 20:14:12,DELIVERED,NORTH
715,572,2023-01-20 07:09:45,DELIVERED,WEST
716,224,2023-07-26 03:51:43,DELIVERED,SOUTH
717,93,2023-01-25 17:55:10,DELIVERED,EAST
718,166,2025-12-28 13:05:30,DELIVERED,CENTRAL
719,598,2023-02-07 22:12:00,RETURNED,WEST
720,142,2025-12-28 06:46:07,DELIVERED,EAST
721,476,2025-12-29 11:22:15,DELIVERED,NORTH
722,395,2025-12-09 01:03:01,SHIPPED,NORTH
723,304,2024-10-23 14:47:12,DELIVERED,CENTRAL
724,556,2025-06-12 14:06:18,DELIVERED,NORTH
725,344,2023-03-27 03:31:38,DELIVERED,EAST
726,53,2023-06-22 09:07:57,DELIVERED,WEST
727,42,2024-07-21 21:28:48,DELIVERED,CENTRAL
728,69,2025-05-21 00:00:00,DELIVERED,SOUTH
729,142,2024-06-04 07:05:00,SHIPPED,NORTH
730,490,2025-06-20 04:25:05,CANCELLED,SOUTH
731,231,2024-05-12 19:45:25,DELIVERED,EAST
732,516,2025-11-22 16:41:27,DELIVERED,NORTH
733,65,2024-08-02 03:30:18,SHIPPED,WEST
734,514,2025-03-29 04:09:01,CANCELLED,WEST
735,,2025-04-06 06:50:10,DELIVERED,CENTRAL
736,300,2024-12-03 00:00:00,DELIVERED,NORTH
737,193,2024-12-12 06:47:04,PLACED,WEST
738,184,2024-03-23 23:18:46,RETURNED,NORTH
739,112,2023-09-13 22:55:47,SHIPPED,SOUTH
740,509,2023-08-22 18:58:28,CANCELLED,CENTRAL
741,24,2024-03-31 10:08:56,DELIVERED,CENTRAL
742,136,2025-01-06 04:27:21,SHIPPED,WEST
743,22,2024-03-28 20:32:02,SHIPPED,NORTH
744,238,2025-03-18 04:51:20,DELIVERED,WEST
745,593,2024-06-16 12:13:47,DELIVERED,EAST
746,498,2025-07-10 17:57:42,DELIVERED,CENTRAL
747,562,2024-11-22 16:21:29,DELIVERED,CENTRAL
748,136,2024-04-21 02:57:43,SHIPPED,EAST
749,233,2025-01-22 05:53:30,DELIVERED,EAST
750,49,2023-08-19 10:27:14,DELIVERED,WEST
751,171,2025-08-19 00:12:23,RETURNED,CENTRAL
752,293,2023-10-11 03:54:35,RETURNED,SOUTH
753,166,2024-01-05 13:45:12,PLACED,EAST
754,589,2023-07-16 11:16:27,DELIVERED,EAST
755,189,2023-11-15 16:44:46,DELIVERED,NORTH
756,325,2024-06-18 03:32:45,PLACED,WEST
757,553,2023-09-10 14:04:41,DELIVERED,NORTH
758,26,2024-09-20 11:10:36,RETURNED,SOUTH
759,470,2024-05-12 10:35:23,SHIPPED,CENTRAL
760,520,2024-05-29 15:02:15,DELIVERED,EAST
761,486,2024-03-26 05:32:25,RETURNED,CENTRAL
762,151,2025-05-28 00:00:00,DELIVERED,WEST
763,347,2025-12-06 13:15:42,PLACED,WEST
764,42,2023-08-05 14:04:37,DELIVERED,NORTH
765,316,2023-02-08 00:00:00,DELIVERED,SOUTH
766,457,2024-07-09 04:35:50,PLACED,NORTH
767,,2025-08-02 17:31:13,DELIVERED,CENTRAL
768,540,2023-12-12 02:07:23,DELIVERED,EAST
769,201,2023-02-05 00:40:28,PLACED,WEST
770,90,2025-03-06 00:49:18,DELIVERED,WEST
771,326,2025-07-25 23:52:38,DELIVERED,NORTH
772,370,2024-09-09 14:02:11,PLACED,WEST
773,379,2024-08-22 19:19:18,DELIVERED,EAST
774,354,2024-06-29 19:27:54,SHIPPED,WEST
775,575,2023-05-17 01:54:49,SHIPPED,WEST
776,426,2024-11-18 09:45:30,SHIPPED,WEST
777,425,2023-08-05 19:27:37,CANCELLED,CENTRAL
778,89,2023-08-12 03:15:38,SHIPPED,WEST
779,538,2024-06-05 01:14:33,PLACED,CENTRAL
780,385,2023-05-18 09:35:27,PLACED,EAST
781,425,2023-09-29 16:29:02,DELIVERED,CENTRAL
782,141,2023-11-06 00:00:00,SHIPPED,WEST
783,297,2025-05-10 09:39:20,DELIVERED,EAST
784,600,2024-04-17 02:44:57,DELIVERED,WEST
785,230,2023-02-11 16:40:05,DELIVERED,SOUTH
786,269,2024-04-11 00:00:00,RETURNED,WEST
787,128,2025-10-12 15:54:51,DELIVERED,EAST
788,428,2023-10-06 15:29:03,DELIVERED,SOUTH
789,30,2023-07-05 09:51:51,DELIVERED,WEST
790,69,2025-07-19 08:17:12,DELIVERED,CENTRAL
791,493,2025-05-28 14:08:56,DELIVERED,EAST
792,488,2025-12-14 11:19:59,CANCELLED,EAST
793,525,2025-06-12 15:23:05,PLACED,EAST
794,167,2025-06-22 13:39:05,PLACED,EAST
795,473,2025-12-12 23:27:55,PLACED,SOUTH
796,,2023-03-24 03:49:11,SHIPPED,WEST
797,365,2023-03-17 16:13:23,SHIPPED,CENTRAL
798,79,2025-03-09 06:19:53,SHIPPED,SOUTH
799,97,2025-07-19 03:29:00,DELIVERED,CENTRAL
800,331,2024-05-06 05:10:45,CANCELLED,EAST
801,278,2025-11-30 19:11:38,DELIVERED,EAST
802,99,2025-04-10 04:38:01,DELIVERED,SOUTH
803,14,2023-08-01 17:50:43,DELIVERED,EAST
804,497,2024-10-02 00:16:06,SHIPPED,SOUTH
805,105,2023-12-05 11:00:50,SHIPPED,SOUTH
806,193,2025-05-17 20:10:33,DELIVERED,CENTRAL
807,545,2025-05-06 02:58:31,DELIVERED,NORTH
808,428,2024-12-16 08:21:43,RETURNED,NORTH
809,135,2023-01-27 23:57:03,DELIVERED,EAST
810,372,2023-08-04 22:49:00,CANCELLED,CENTRAL
811,536,2024-06-15 08:22:00,SHIPPED,EAST
812,30,2023-07-04 05:36:45,SHIPPED,SOUTH
813,233,2024-04-22 13:45:31,PLACED,SOUTH
814,,2023-05-03 02:36:19,DELIVERED,NORTH
815,80,2023-01-30 05:09:13,DELIVERED,WEST
816,44,2023-11-02 00:29:44,PLACED,CENTRAL
817,61,2024-12-29 16:39:26,PLACED,EAST
818,45,2023-04-13 21:52:50,SHIPPED,NORTH
819,99,2023-07-12 07:21:29,RETURNED,SOUTH
820,205,2023-10-15 01:09:56,DELIVERED,NORTH
821,93,2023-08-15 02:45:26,CANCELLED,EAST
822,594,2024-06-24 08:17:10,DELIVERED,CENTRAL
823,248,2025-02-23 08:22:49,DELIVERED,NORTH
824,593,2023-01-22 17:22:22,DELIVERED,SOUTH
825,289,2023-09-24 20:10:43,RETURNED,CENTRAL
826,5,2023-06-03 07:16:12,RETURNED,CENTRAL
827,487,2024-07-23 00:00:00,DELIVERED,SOUTH
828,,2024-11-13 23:55:48,DELIVERED,NORTH
829,,2023-10-08 22:31:19,CANCELLED,WEST
830,435,2023-11-29 20:42:49,DELIVERED,WEST
831,116,2024-05-03 05:13:04,PLACED,NORTH
832,533,2023-07-31 03:10:49,DELIVERED,EAST
833,296,2025-05-15 11:23:27,DELIVERED,NORTH
834,336,2025-02-05 22:56:50,PLACED,EAST
835,468,2025-07-21 16:08:35,DELIVERED,WEST
836,232,2025-05-10 11:28:52,DELIVERED,WEST
837,194,2023-04-19 03:13:02,CANCELLED,WEST
838,377,2023-10-06 12:41:14,PLACED,WEST
839,108,2024-09-07 00:00:00,DELIVERED,NORTH
840,123,2023-08-11 17:07:48,DELIVERED,CENTRAL
841,105,2023-09-20 02:27:26,PLACED,SOUTH
842,347,2023-11-08 02:21:51,DELIVERED,WEST
843,126,2023-12-28 18:00:33,CANCELLED,WEST
844,286,2025-06-22 23:29:55,DELIVERED,WEST
845,365,2025-01-09 04:05:22,DELIVERED,WEST
846,497,2025-03-05 10:54:54,SHIPPED,WEST
847,111,2023-07-09 00:00:00,SHIPPED,WEST
848,237,2025-09-03 03:22:11,RETURNED,NORTH
849,102,2023-03-24 02:28:51,CANCELLED,WEST
850,28,2023-10-06 05:10:16,DELIVERED,EAST
851,157,2024-04-15 07:26:07,DELIVERED,NORTH
852,79,2025-10-23 22:52:16,DELIVERED,WEST
853,478,2023-11-10 16:33:41,SHIPPED,WEST
854,503,2025-02-23 04:06:45,SHIPPED,EAST
855,554,2025-04-29 03:28:19,PLACED,NORTH
856,441,2023-07-05 01:38:29,DELIVERED,EAST
857,386,2024-11-18 11:41:20,DELIVERED,NORTH
858,,2023-10-02 18:09:38,DELIVERED,EAST
859,169,2025-02-02 11:41:16,DELIVERED,EAST
860,399,2025-01-27 05:38:12,DELIVERED,CENTRAL
861,503,2025-10-22 09:30:48,DELIVERED,CENTRAL
862,586,2024-12-30 00:00:00,DELIVERED,SOUTH
863,519,2023-03-28 14:01:50,DELIVERED,WEST
864,387,2025-08-16 09:10:41,DELIVERED,EAST
865,329,2023-04-06 10:03:06,PLACED,NORTH
866,132,2024-07-23 04:45:30,SHIPPED,CENTRAL
867,28,2025-08-29 03:23:35,SHIPPED,NORTH
868,439,2024-06-20 03:51:52,RETURNED,WEST
869,360,2023-03-29 16:34:49,DELIVERED,SOUTH
870,241,2025-10-03 18:16:44,SHIPPED,NORTH
871,68,2024-04-18 15:57:37,PLACED,SOUTH
872,21,2025-04-16 09:38:01,SHIPPED,WEST
873,433,2025-06-01 10:25:00,DELIVERED,WEST
874,274,2023-02-01 16:39:06,DELIVERED,CENTRAL
875,23,2024-05-06 16:30:34,DELIVERED,WEST
876,331,2025-06-08 09:47:16,PLACED,WEST
877,103,2025-12-09 05:16:31,DELIVERED,EAST
878,509,2025-02-20 00:34:08,CANCELLED,EAST
879,171,2025-08-13 00:00:00,SHIPPED,WEST
880,207,2025-02-10 00:00:00,DELIVERED,NORTH
881,549,2023-11-29 13:29:05,SHIPPED,NORTH
882,305,2025-06-09 22:24:04,DELIVERED,SOUTH
883,95,2025-06-17 04:36:24,PLACED,EAST
884,280,2023-04-15 11:59:56,DELIVERED,CENTRAL
885,487,2024-10-25 11:39:42,SHIPPED,NORTH
886,310,2025-02-22 22:19:31,CANCELLED,WEST
887,553,2024-05-01 18:38:43,SHIPPED,WEST
888,258,2025-08-28 20:20:31,DELIVERED,CENTRAL
889,185,2023-01-29 00:00:00,DELIVERED,CENTRAL
890,192,2025-06-15 02:16:36,DELIVERED,WEST
891,275,2025-09-17 23:37:06,DELIVERED,CENTRAL
892,445,2025-05-29 10:21:02,DELIVERED,NORTH
893,535,2023-11-08 16:42:02,DELIVERED,SOUTH
894,247,2023-08-22 18:01:37,DELIVERED,EAST
895,446,2024-09-29 07:36:40,SHIPPED,NORTH
896,209,2024-10-02 16:49:02,SHIPPED,EAST
897,165,2024-02-03 09:01:24,DELIVERED,SOUTH
898,416,2024-01-06 11:18:23,PLACED,SOUTH
899,29,2024-01-17 12:07:56,DELIVERED,EAST
900,476,2025-01-24 00:21:56,DELIVERED,WEST
901,433,2025-10-01 23:00:07,RETURNED,SOUTH
902,164,2024-02-28 15:26:20,PLACED,EAST
903,285,2025-10-20 05:01:26,DELIVERED,NORTH
904,498,2023-01-31 22:15:06,PLACED,NORTH
905,322,2025-07-23 13:15:50,SHIPPED,NORTH
906,417,2024-07-18 13:48:38,DELIVERED,NORTH
907,407,2023-08-07 08:27:44,SHIPPED,CENTRAL
908,513,2023-07-07 09:52:57,DELIVERED,CENTRAL
909,538,2024-01-27 04:05:05,DELIVERED,NORTH
910,244,2025-07-20 18:57:34,PLACED,EAST
911,338,2025-06-26 17:15:37,DELIVERED,SOUTH
912,434,2023-12-05 15:56:30,PLACED,SOUTH
913,220,2024-03-02 11:51:59,DELIVERED,EAST
914,58,2025-01-31 17:53:34,DELIVERED,NORTH
915,325,2025-04-27 18:50:58,DELIVERED,SOUTH
916,285,2023-08-14 02:41:36,DELIVERED,EAST
917,316,2023-02-02 17:42:12,DELIVERED,CENTRAL
918,36,2025-10-25 17:28:44,DELIVERED,NORTH
919,246,2024-01-28 23:53:09,DELIVERED,EAST
920,372,2025-11-30 11:54:35,PLACED,SOUTH
921,454,2024-08-26 11:14:57,PLACED,WEST
922,262,2024-04-12 09:55:24,PLACED,SOUTH
923,305,2023-11-23 19:46:36,CANCELLED,SOUTH
924,450,2025-09-07 18:32:05,SHIPPED,WEST
925,35,2024-03-01 16:49:19,CANCELLED,WEST
926,483,2024-10-03 00:00:00,RETURNED,EAST
927,433,2023-06-05 23:01:04,CANCELLED,EAST
928,519,2023-04-14 02:20:59,DELIVERED,CENTRAL
929,561,2024-05-22 14:48:24,DELIVERED,NORTH
930,54,2025-09-23 08:06:39,DELIVERED,WEST
931,140,2023-01-05 18:40:27,DELIVERED,EAST
932,322,2025-06-13 11:43:42,PLACED,SOUTH
933,256,2025-03-13 03:30:56,DELIVERED,SOUTH
934,421,2024-05-11 00:00:00,DELIVERED,SOUTH
935,267,2023-09-27 11:46:00,DELIVERED,EAST
936,289,2023-11-05 14:43:13,PLACED,EAST
937,187,2024-09-03 06:31:34,CANCELLED,CENTRAL
938,230,2023-02-02 00:00:00,RETURNED,CENTRAL
939,235,2023-05-19 05:17:12,RETURNED,SOUTH
940,269,2025-12-25 08:54:38,CANCELLED,NORTH
941,,2024-09-14 23:39:54,DELIVERED,CENTRAL
942,267,2023-08-20 20:29:17,PLACED,EAST
943,175,2025-05-31 04:20:53,PLACED,CENTRAL
944,446,2024-12-05 19:27:18,CANCELLED,WEST
945,122,2023-12-15 17:22:05,DELIVERED,SOUTH
946,273,2024-03-23 08:00:01,DELIVERED,WEST
947,134,2024-11-01 00:20:58,CANCELLED,CENTRAL
948,221,2024-03-15 13:47:00,DELIVERED,SOUTH
949,429,2023-10-08 04:40:34,DELIVERED,SOUTH
950,30,2024-03-26 00:00:00,RETURNED,SOUTH
951,462,2024-01-21 17:57:52,DELIVERED,WEST
952,88,2023-01-17 00:45:59,DELIVERED,EAST
953,408,2025-12-02 23:42:55,SHIPPED,WEST
954,434,2025-07-16 17:04:42,SHIPPED,NORTH
955,571,2023-04-02 06:26:42,PLACED,SOUTH
956,,2025-01-01 13:37:59,RETURNED,CENTRAL
957,47,2023-01-09 07:52:19,SHIPPED,CENTRAL
958,391,2024-04-14 22:17:29,RETURNED,EAST
959,136,2025-05-19 05:55:24,PLACED,SOUTH
960,267,2023-09-21 21:04:55,DELIVERED,EAST
961,480,2023-07-24 22:19:00,PLACED,CENTRAL
962,444,2023-08-09 06:31:41,SHIPPED,EAST
963,46,2023-07-18 15:23:41,DELIVERED,EAST
964,370,2024-10-30 00:00:00,SHIPPED,EAST
965,271,2025-03-14 00:00:00,SHIPPED,SOUTH
966,324,2025-02-02 04:03:04,DELIVERED,SOUTH
967,570,2025-10-18 06:22:28,DELIVERED,WEST
968,55,2023-10-21 00:00:00,PLACED,SOUTH
969,188,2023-02-25 17:02:29,DELIVERED,SOUTH
